TestIndex,UserAvgRating,BusinessAverageStars,NearestUserAverageStars,ReviewCategoryAverageStars,y
13718,3.69,4,4.00,4.148019,NULL
13719,3.59,3,3.00,2.367459,NULL
13720,3.76,2.5,2.50,1.685483,NULL
13721,3.69,3.5,3.50,3.355911,NULL
13722,2.35,4.5,4.50,4.760267,NULL
13723,4.35,4,4.00,4.148019,NULL
13724,4.8,3.5,3.50,3.355911,NULL
13725,4,4,4.00,4.148019,NULL
13726,4.25,3.5,3.50,3.355911,NULL
13727,3.58,2.5,2.50,1.685483,NULL
13728,3.46,4.5,4.50,4.760267,NULL
13729,4.27,4,4.00,4.148019,NULL
13730,4.2,4,4.00,4.148019,NULL
13731,3.54,4,4.00,4.148019,NULL
13732,3.82,3.5,3.50,3.355911,NULL
13733,3.7,4.5,4.50,4.760267,NULL
13734,3.14,4.5,4.50,4.760267,NULL
13735,2,4,4.00,4.148019,NULL
13736,4.53,4,4.00,4.148019,NULL
13737,4.09,4.5,4.50,4.760267,NULL
13738,3.81,3.5,3.50,3.355911,NULL
13739,3,3.5,3.50,3.355911,NULL
13740,4.42,3.5,3.50,3.355911,NULL
13741,4.64,3.5,3.50,3.355911,NULL
13742,4.04,4,4.00,4.148019,NULL
13743,4.34,4.5,4.50,4.760267,NULL
13744,3.97,4.5,4.50,4.760267,NULL
13745,3.48,3.5,3.50,3.355911,NULL
13746,4.44,4,4.00,4.148019,NULL
13747,3.62,4.5,4.50,4.760267,NULL
13748,4.4,4,4.00,4.148019,NULL
13749,4.06,4,4.00,4.148019,NULL
13750,4.35,4.5,4.50,4.760267,NULL
13751,3.65,3.5,3.50,3.355911,NULL
13752,3.97,4.5,4.50,4.760267,NULL
13753,4.56,5,5.00,4.999613,NULL
13754,3.46,3,3.00,2.367459,NULL
13755,2.92,3,3.00,2.367459,NULL
13756,3.33,4.5,4.50,4.760267,NULL
13757,5,4,4.00,4.148019,NULL
13758,3.77,3,3.00,2.367459,NULL
13759,3.33,4,4.00,4.148019,NULL
13760,3.5,4,4.00,4.148019,NULL
13761,3.31,4,4.00,4.148019,NULL
13762,3.78,3.5,3.50,3.355911,NULL
13763,3.7,4,4.00,4.148019,NULL
13764,3.85,4,4.00,4.148019,NULL
13765,3.57,4.5,4.50,4.760267,NULL
13766,3.57,3.5,3.50,3.355911,NULL
13767,3.92,3.5,3.50,3.355911,NULL
13768,3.83,3,3.00,2.367459,NULL
13769,3.83,4,4.00,4.148019,NULL
13770,3.79,4,4.00,4.148019,NULL
13771,3.81,4.5,4.50,4.760267,NULL
13772,3.55,4.5,4.50,4.760267,NULL
13773,4.24,4,4.00,4.148019,NULL
13774,3.7,4,4.00,4.148019,NULL
13775,4.01,4,4.00,4.148019,NULL
13776,4.68,4,4.00,4.148019,NULL
13777,3.79,3.5,3.50,3.355911,NULL
13778,3.7,3,3.00,2.367459,NULL
13779,3.62,3.5,3.50,3.355911,NULL
13780,3.73,4.5,4.50,4.760267,NULL
13781,4.35,4.5,4.50,4.760267,NULL
13782,3.44,4,4.00,4.148019,NULL
13783,3.98,4,4.00,4.148019,NULL
13784,3.13,4,4.00,4.148019,NULL
13785,2.88,3,3.00,2.367459,NULL
13786,3.95,3,3.00,2.367459,NULL
13787,4.5,3,3.00,2.367459,NULL
13788,4,3.5,3.50,3.355911,NULL
13789,3.95,2.5,2.50,1.685483,NULL
13790,3.96,3.5,3.50,3.355911,NULL
13791,3.33,4,4.00,4.148019,NULL
13792,3.64,4.5,4.50,4.760267,NULL
13793,3.63,3.5,3.50,3.355911,NULL
13794,5,4.5,4.50,4.760267,NULL
13795,4.13,4,4.00,4.148019,NULL
13796,3.32,4,4.00,4.148019,NULL
13797,1,2,2.00,1.396213,NULL
13798,3.76,4.5,4.50,4.760267,NULL
13799,3.96,4,4.00,4.148019,NULL
13800,4.43,4.5,4.50,4.760267,NULL
13801,3.89,4,4.00,4.148019,NULL
13802,4.07,3.5,3.50,3.355911,NULL
13803,3.98,4.5,4.50,4.760267,NULL
13804,4.64,4.5,4.50,4.760267,NULL
13805,3.86,4,4.00,4.148019,NULL
13806,4.13,3.5,3.50,3.355911,NULL
13807,4.17,3.5,3.50,3.355911,NULL
13808,3.64,4.5,4.50,4.760267,NULL
13809,4.25,4,4.00,4.148019,NULL
13810,3.67,3,3.00,2.367459,NULL
13811,4.21,3,3.00,2.367459,NULL
13812,3.81,4,4.00,4.148019,NULL
13813,2.93,4.5,4.50,4.760267,NULL
13814,3.61,4.5,4.50,4.760267,NULL
13815,4.03,4.5,4.50,4.760267,NULL
13816,3.68,3.5,3.50,3.355911,NULL
13817,3.97,4.5,4.50,4.760267,NULL
13818,4.31,4,4.00,4.148019,NULL
13819,3.63,4,4.00,4.148019,NULL
13820,3.37,4,4.00,4.148019,NULL
13821,4.14,2,2.00,1.396213,NULL
13822,2.71,4,4.00,4.148019,NULL
13823,4.26,3,3.00,2.367459,NULL
13824,4.38,4,4.00,4.148019,NULL
13825,3.36,4.5,4.50,4.760267,NULL
13826,3.89,4.5,4.50,4.760267,NULL
13827,4.2,4,4.00,4.148019,NULL
13828,4.38,4.5,4.50,4.760267,NULL
13829,3.93,3.5,3.50,3.355911,NULL
13830,3.27,4.5,4.50,4.760267,NULL
13831,3.88,4.5,4.50,4.760267,NULL
13832,2.33,2,2.00,1.396213,NULL
13833,3.52,5,5.00,4.999613,NULL
13834,3.94,4,4.00,4.148019,NULL
13835,3.83,4.5,4.50,4.760267,NULL
13836,3,4,4.00,4.148019,NULL
13837,4.44,3.5,3.50,3.355911,NULL
13838,3.69,4,4.00,4.148019,NULL
13839,4.02,4.5,4.50,4.760267,NULL
13840,2.69,4,4.00,4.148019,NULL
13841,4.04,4,4.00,4.148019,NULL
13842,3.84,3.5,3.50,3.355911,NULL
13843,3.06,4,4.00,4.148019,NULL
13844,3.74,2.5,2.50,1.685483,NULL
13845,3.88,4,4.00,4.148019,NULL
13846,3.6,3.5,3.50,3.355911,NULL
13847,3.16,4,4.00,4.148019,NULL
13848,3.91,4.5,4.50,4.760267,NULL
13849,4.29,4.5,4.50,4.760267,NULL
13850,3.81,4,4.00,4.148019,NULL
13851,3.3,4,4.00,4.148019,NULL
13852,3.63,4,4.00,4.148019,NULL
13853,3.69,4,4.00,4.148019,NULL
13854,5,4.5,4.50,4.760267,NULL
13855,3.91,4,4.00,4.148019,NULL
13856,1,4.5,4.50,4.760267,NULL
13857,4.35,3.5,3.50,3.355911,NULL
13858,4.33,4.5,4.50,4.760267,NULL
13859,4.75,3.5,3.50,3.355911,NULL
13860,3.64,4,4.00,4.148019,NULL
13861,3.29,2.5,2.50,1.685483,NULL
13862,4.49,4,4.00,4.148019,NULL
13863,3.93,4.5,4.50,4.760267,NULL
13864,4.3,4.5,4.50,4.760267,NULL
13865,4.16,4,4.00,4.148019,NULL
13866,3.95,4,4.00,4.148019,NULL
13867,3.25,3,3.00,2.367459,NULL
13868,3.52,4,4.00,4.148019,NULL
13869,4.1,3.5,3.50,3.355911,NULL
13870,3.35,3.5,3.50,3.355911,NULL
13871,3.35,3.5,3.50,3.355911,NULL
13872,4.56,3.5,3.50,3.355911,NULL
13873,3.38,4.5,4.50,4.760267,NULL
13874,4.7,3,3.00,2.367459,NULL
13875,3.1,3.5,3.50,3.355911,NULL
13876,3,3.5,3.50,3.355911,NULL
13877,1,3.5,3.50,3.355911,NULL
13878,3.58,3.5,3.50,3.355911,NULL
13879,3.56,4.5,4.50,4.760267,NULL
13880,4.84,4.5,4.50,4.760267,NULL
13881,4.01,4,4.00,4.148019,NULL
13882,4.79,3.5,3.50,3.355911,NULL
13883,3.82,2.5,2.50,1.685483,NULL
13884,4.17,3.5,3.50,3.355911,NULL
13885,4.43,2.5,2.50,1.685483,NULL
13886,3.82,3.5,3.50,3.355911,NULL
13887,3.5,3.5,3.50,3.355911,NULL
13888,3.67,3.5,3.50,3.355911,NULL
13889,4.42,4.5,4.50,4.760267,NULL
13890,4.11,3.5,3.50,3.355911,NULL
13891,4.56,4,4.00,4.148019,NULL
13892,4.32,4,4.00,4.148019,NULL
13893,2.88,1.5,1.50,1.131262,NULL
13894,4.21,4,4.00,4.148019,NULL
13895,3.45,3.5,3.50,3.355911,NULL
13896,4.55,4,4.00,4.148019,NULL
13897,2.59,4.5,4.50,4.760267,NULL
13898,4.02,4,4.00,4.148019,NULL
13899,3.64,3.5,3.50,3.355911,NULL
13900,3.58,4,4.00,4.148019,NULL
13901,3.29,4,4.00,4.148019,NULL
13902,4.5,4.5,4.50,4.760267,NULL
13903,3.66,3,3.00,2.367459,NULL
13904,3.83,3,3.00,2.367459,NULL
13905,4.04,4,4.00,4.148019,NULL
13906,3.61,4.5,4.50,4.760267,NULL
13907,4.19,3.5,3.50,3.355911,NULL
13908,4.14,4,4.00,4.148019,NULL
13909,3.85,3.5,3.50,3.355911,NULL
13910,3.53,3.5,3.50,3.355911,NULL
13911,4.2,4,4.00,4.148019,NULL
13912,3.42,3,3.00,2.367459,NULL
13913,2.68,3,3.00,2.367459,NULL
13914,2.47,4,4.00,4.148019,NULL
13915,3.99,4.5,4.50,4.760267,NULL
13916,4.13,3.5,3.50,3.355911,NULL
13917,4.5,4.5,4.50,4.760267,NULL
13918,4.22,4,4.00,4.148019,NULL
13919,4.55,3.5,3.50,3.355911,NULL
13920,4.23,4.5,4.50,4.760267,NULL
13921,3.46,3.5,3.50,3.355911,NULL
13922,3.29,4.5,4.50,4.760267,NULL
13923,3.77,3,3.00,2.367459,NULL
13924,4.23,4.5,4.50,4.760267,NULL
13925,3.82,4.5,4.50,4.760267,NULL
13926,3.67,4.5,4.50,4.760267,NULL
13927,4.43,4,4.00,4.148019,NULL
13928,4.17,4,4.00,4.148019,NULL
13929,3.49,3,3.00,2.367459,NULL
13930,2.95,3.5,3.50,3.355911,NULL
13931,3.43,4.5,4.50,4.760267,NULL
13932,3.95,2.5,2.50,1.685483,NULL
13933,3.87,4.5,4.50,4.760267,NULL
13934,3.69,4,4.00,4.148019,NULL
13935,4.02,2.5,2.50,1.685483,NULL
13936,3.84,3,3.00,2.367459,NULL
13937,4,3.5,3.50,3.355911,NULL
13938,3.23,3,3.00,2.367459,NULL
13939,3.89,3.5,3.50,3.355911,NULL
13940,3.53,4,4.00,4.148019,NULL
13941,2.83,3,3.00,2.367459,NULL
13942,2.75,4,4.00,4.148019,NULL
13943,3.67,4,4.00,4.148019,NULL
13944,4.04,4,4.00,4.148019,NULL
13945,4.62,4,4.00,4.148019,NULL
13946,3.98,4,4.00,4.148019,NULL
13947,4.16,4,4.00,4.148019,NULL
13948,3.81,4,4.00,4.148019,NULL
13949,3.53,2,2.00,1.396213,NULL
13950,3.63,4,4.00,4.148019,NULL
13951,3.69,3,3.00,2.367459,NULL
13952,4.64,4.5,4.50,4.760267,NULL
13953,5,4,4.00,4.148019,NULL
13954,4.26,4,4.00,4.148019,NULL
13955,3.6,3.5,3.50,3.355911,NULL
13956,3.9,4,4.00,4.148019,NULL
13957,5,4.5,4.50,4.760267,NULL
13958,3.35,4,4.00,4.148019,NULL
13959,4.85,4.5,4.50,4.760267,NULL
13960,3.12,3.5,3.50,3.355911,NULL
13961,3.82,4,4.00,4.148019,NULL
13962,3.53,4,4.00,4.148019,NULL
13963,3.93,4,4.00,4.148019,NULL
13964,4.26,4,4.00,4.148019,NULL
13965,3.74,3.5,3.50,3.355911,NULL
13966,4.76,4,4.00,4.148019,NULL
13967,3.36,3,3.00,2.367459,NULL
13968,4.2,4,4.00,4.148019,NULL
13969,3.36,3.5,3.50,3.355911,NULL
13970,4.01,4.5,4.50,4.760267,NULL
13971,3.85,3,3.00,2.367459,NULL
13972,4.04,4.5,4.50,4.760267,NULL
13973,3.78,4.5,4.50,4.760267,NULL
13974,4,4,4.00,4.148019,NULL
13975,1,3.5,3.50,3.355911,NULL
13976,3.09,4,4.00,4.148019,NULL
13977,4.15,4,4.00,4.148019,NULL
13978,3.92,4,4.00,4.148019,NULL
13979,3.94,4,4.00,4.148019,NULL
13980,3.86,4.5,4.50,4.760267,NULL
13981,3.55,5,5.00,4.999613,NULL
13982,3.67,3.5,3.50,3.355911,NULL
13983,4.15,4,4.00,4.148019,NULL
13984,3.81,3.5,3.50,3.355911,NULL
13985,3.69,2.5,2.50,1.685483,NULL
13986,5,4.5,4.50,4.760267,NULL
13987,3.25,4,4.00,4.148019,NULL
13988,3,4.5,4.50,4.760267,NULL
13989,3.88,4,4.00,4.148019,NULL
13990,3.68,4,4.00,4.148019,NULL
13991,4.09,4.5,4.50,4.760267,NULL
13992,4.31,3.5,3.50,3.355911,NULL
13993,4.43,4,4.00,4.148019,NULL
13994,3.12,3.5,3.50,3.355911,NULL
13995,2,3.5,3.50,3.355911,NULL
13996,3.94,4,4.00,4.148019,NULL
13997,3.09,4,4.00,4.148019,NULL
13998,3.61,4,4.00,4.148019,NULL
13999,4.23,3.5,3.50,3.355911,NULL
14000,4.14,4,4.00,4.148019,NULL
14001,1.59,4,4.00,4.148019,NULL
14002,2.58,3.5,3.50,3.355911,NULL
14003,4.18,3,3.00,2.367459,NULL
14004,4,4,4.00,4.148019,NULL
14005,3.61,4,4.00,4.148019,NULL
14006,3.59,2.5,2.50,1.685483,NULL
14007,2.93,5,5.00,4.999613,NULL
14008,3.17,4,4.00,4.148019,NULL
14009,3.68,3.5,3.50,3.355911,NULL
14010,5,3.5,3.50,3.355911,NULL
14011,3.27,4,4.00,4.148019,NULL
14012,2.72,4,4.00,4.148019,NULL
14013,4.06,4.5,4.50,4.760267,NULL
14014,4.67,4,4.00,4.148019,NULL
14015,3.3,3.5,3.50,3.355911,NULL
14016,4.05,3.5,3.50,3.355911,NULL
14017,3.71,3,3.00,2.367459,NULL
14018,1.8,3,3.00,2.367459,NULL
14019,4.62,4,4.00,4.148019,NULL
14020,3.25,4.5,4.50,4.760267,NULL
14021,4.46,3.5,3.50,3.355911,NULL
14022,5,4,4.00,4.148019,NULL
14023,3.81,4,4.00,4.148019,NULL
14024,4.3,4,4.00,4.148019,NULL
14025,4,4.5,4.50,4.760267,NULL
14026,3.66,3.5,3.50,3.355911,NULL
14027,3.26,3.5,3.50,3.355911,NULL
14028,1,3.5,3.50,3.355911,NULL
14029,3.53,3.5,3.50,3.355911,NULL
14030,4.03,3.5,3.50,3.355911,NULL
14031,5,3.5,3.50,3.355911,NULL
14032,3.67,4,4.00,4.148019,NULL
14033,3.72,4,4.00,4.148019,NULL
14034,3.92,4.5,4.50,4.760267,NULL
14035,4.2,5,5.00,4.999613,NULL
14036,3.33,3.5,3.50,3.355911,NULL
14037,4.21,4,4.00,4.148019,NULL
14038,3.29,2.5,2.50,1.685483,NULL
14039,4.12,4,4.00,4.148019,NULL
14040,4.64,2,2.00,1.396213,NULL
14041,3.83,4,4.00,4.148019,NULL
14042,4.2,4,4.00,4.148019,NULL
14043,4.18,3.5,3.50,3.355911,NULL
14044,3.88,4,4.00,4.148019,NULL
14045,3.82,4,4.00,4.148019,NULL
14046,3.74,4.5,4.50,4.760267,NULL
14047,3.83,3.5,3.50,3.355911,NULL
14048,3.17,3.5,3.50,3.355911,NULL
14049,3.96,4,4.00,4.148019,NULL
14050,4,4.5,4.50,4.760267,NULL
14051,3.76,4,4.00,4.148019,NULL
14052,3.99,3.5,3.50,3.355911,NULL
14053,4.75,4.5,4.50,4.760267,NULL
14054,3.62,2.5,2.50,1.685483,NULL
14055,3.97,3.5,3.50,3.355911,NULL
14056,4.01,3,3.00,2.367459,NULL
14057,3.13,3,3.00,2.367459,NULL
14058,4.05,4,4.00,4.148019,NULL
14059,2.9,4,4.00,4.148019,NULL
14060,3.79,4,4.00,4.148019,NULL
14061,4.16,4,4.00,4.148019,NULL
14062,4.19,4,4.00,4.148019,NULL
14063,1,2.5,2.50,1.685483,NULL
14064,4.33,4,4.00,4.148019,NULL
14065,3.46,3.5,3.50,3.355911,NULL
14066,4.48,4,4.00,4.148019,NULL
14067,4.43,4,4.00,4.148019,NULL
14068,3.1,4,4.00,4.148019,NULL
14069,4.05,4,4.00,4.148019,NULL
14070,3.62,4.5,4.50,4.760267,NULL
14071,2.19,4,4.00,4.148019,NULL
14072,3.22,4.5,4.50,4.760267,NULL
14073,3.26,4,4.00,4.148019,NULL
14074,2.54,3.5,3.50,3.355911,NULL
14075,4.03,3.5,3.50,3.355911,NULL
14076,3.17,5,5.00,4.999613,NULL
14077,3.67,4,4.00,4.148019,NULL
14078,3.83,4,4.00,4.148019,NULL
14079,3.56,3.5,3.50,3.355911,NULL
14080,3.95,3.5,3.50,3.355911,NULL
14081,3.23,4.5,4.50,4.760267,NULL
14082,4.62,3.5,3.50,3.355911,NULL
14083,3.81,4,4.00,4.148019,NULL
14084,4.22,4.5,4.50,4.760267,NULL
14085,4.41,3.5,3.50,3.355911,NULL
14086,4.35,3.5,3.50,3.355911,NULL
14087,4.14,4.5,4.50,4.760267,NULL
14088,4.1,4,4.00,4.148019,NULL
14089,3.85,3.5,3.50,3.355911,NULL
14090,3.63,3.5,3.50,3.355911,NULL
14091,4.36,3.5,3.50,3.355911,NULL
14092,4,4,4.00,4.148019,NULL
14093,3.95,4,4.00,4.148019,NULL
14094,3.97,3.5,3.50,3.355911,NULL
14095,3.85,4.5,4.50,4.760267,NULL
14096,3.41,4,4.00,4.148019,NULL
14097,3.92,4,4.00,4.148019,NULL
14098,4.38,3.5,3.50,3.355911,NULL
14099,3.4,5,5.00,4.999613,NULL
14100,3.59,2,2.00,1.396213,NULL
14101,1,3.5,3.50,3.355911,NULL
14102,3.67,2.5,2.50,1.685483,NULL
14103,4.11,4.5,4.50,4.760267,NULL
14104,3.82,4,4.00,4.148019,NULL
14105,2.88,4,4.00,4.148019,NULL
14106,4.21,4,4.00,4.148019,NULL
14107,4.02,3.5,3.50,3.355911,NULL
14108,4.32,4.5,4.50,4.760267,NULL
14109,3.6,3.5,3.50,3.355911,NULL
14110,4.35,4,4.00,4.148019,NULL
14111,4.38,4,4.00,4.148019,NULL
14112,3.27,4.5,4.50,4.760267,NULL
14113,4.81,4.5,4.50,4.760267,NULL
14114,4.19,3.5,3.50,3.355911,NULL
14115,4.64,4,4.00,4.148019,NULL
14116,4.75,5,5.00,4.999613,NULL
14117,3.59,4,4.00,4.148019,NULL
14118,4.24,4,4.00,4.148019,NULL
14119,3.5,3,3.00,2.367459,NULL
14120,4.5,5,5.00,4.999613,NULL
14121,3.46,3.5,3.50,3.355911,NULL
14122,3.75,4.5,4.50,4.760267,NULL
14123,3.79,3.5,3.50,3.355911,NULL
14124,3.35,4.5,4.50,4.760267,NULL
14125,3.95,3.5,3.50,3.355911,NULL
14126,3.58,4.5,4.50,4.760267,NULL
14127,4.19,3,3.00,2.367459,NULL
14128,3.85,2.5,2.50,1.685483,NULL
14129,3.73,4,4.00,4.148019,NULL
14130,3.61,3.5,3.50,3.355911,NULL
14131,2.43,4,4.00,4.148019,NULL
14132,3.92,3.5,3.50,3.355911,NULL
14133,4.01,2.5,2.50,1.685483,NULL
14134,3,3.5,3.50,3.355911,NULL
14135,3.47,4.5,4.50,4.760267,NULL
14136,3.52,4.5,4.50,4.760267,NULL
14137,3.51,4.5,4.50,4.760267,NULL
14138,3.22,2.5,2.50,1.685483,NULL
14139,4.05,3,3.00,2.367459,NULL
14140,4.03,4,4.00,4.148019,NULL
14141,4.05,4.5,4.50,4.760267,NULL
14142,4.07,4,4.00,4.148019,NULL
14143,3.86,4,4.00,4.148019,NULL
14144,3.74,4,4.00,4.148019,NULL
14145,4.02,4.5,4.50,4.760267,NULL
14146,3.62,4,4.00,4.148019,NULL
14147,4.25,4.5,4.50,4.760267,NULL
14148,3.94,3.5,3.50,3.355911,NULL
14149,3.8,2.5,2.50,1.685483,NULL
14150,3,4,4.00,4.148019,NULL
14151,3.68,4,4.00,4.148019,NULL
14152,3.36,4,4.00,4.148019,NULL
14153,4.33,3.5,3.50,3.355911,NULL
14154,3.52,4,4.00,4.148019,NULL
14155,3.44,4,4.00,4.148019,NULL
14156,3.76,4.5,4.50,4.760267,NULL
14157,3.3,3.5,3.50,3.355911,NULL
14158,4.03,3,3.00,2.367459,NULL
14159,3.83,4.5,4.50,4.760267,NULL
14160,4.46,3.5,3.50,3.355911,NULL
14161,4,4,4.00,4.148019,NULL
14162,4.4,4,4.00,4.148019,NULL
14163,3.88,3,3.00,2.367459,NULL
14164,3.71,4,4.00,4.148019,NULL
14165,4.3,4.5,4.50,4.760267,NULL
14166,3.9,4,4.00,4.148019,NULL
14167,4.35,4,4.00,4.148019,NULL
14168,3.67,4.5,4.50,4.760267,NULL
14169,3.8,4.5,4.50,4.760267,NULL
14170,3.49,4,4.00,4.148019,NULL
14171,3.65,3.5,3.50,3.355911,NULL
14172,3.67,4,4.00,4.148019,NULL
14173,3.92,4,4.00,4.148019,NULL
14174,4.38,4,4.00,4.148019,NULL
14175,5,3.5,3.50,3.355911,NULL
14176,3.89,4,4.00,4.148019,NULL
14177,4.5,4.5,4.50,4.760267,NULL
14178,3.86,3.5,3.50,3.355911,NULL
14179,4.58,4,4.00,4.148019,NULL
14180,3.72,4.5,4.50,4.760267,NULL
14181,3.71,4.5,4.50,4.760267,NULL
14182,4.05,4.5,4.50,4.760267,NULL
14183,3.71,4,4.00,4.148019,NULL
14184,3.82,3.5,3.50,3.355911,NULL
14185,4.1,5,5.00,4.999613,NULL
14186,4.47,3.5,3.50,3.355911,NULL
14187,3.36,3.5,3.50,3.355911,NULL
14188,3.74,2.5,2.50,1.685483,NULL
14189,3.64,3,3.00,2.367459,NULL
14190,2.96,5,5.00,4.999613,NULL
14191,3.65,4,4.00,4.148019,NULL
14192,5,4,4.00,4.148019,NULL
14193,3.56,4.5,4.50,4.760267,NULL
14194,4.26,4.5,4.50,4.760267,NULL
14195,3.51,4,4.00,4.148019,NULL
14196,3.82,4,4.00,4.148019,NULL
14197,2.33,3.5,3.50,3.355911,NULL
14198,3.31,5,5.00,4.999613,NULL
14199,3.87,4.5,4.50,4.760267,NULL
14200,3.32,4,4.00,4.148019,NULL
14201,3.74,3.5,3.50,3.355911,NULL
14202,3.17,3.5,3.50,3.355911,NULL
14203,3.71,3,3.00,2.367459,NULL
14204,3.83,3.5,3.50,3.355911,NULL
14205,3.75,4,4.00,4.148019,NULL
14206,3.36,2.5,2.50,1.685483,NULL
14207,3.79,3,3.00,2.367459,NULL
14208,3.53,3.5,3.50,3.355911,NULL
14209,3,4,4.00,4.148019,NULL
14210,4.25,4.5,4.50,4.760267,NULL
14211,4.5,4.5,4.50,4.760267,NULL
14212,3.66,3.5,3.50,3.355911,NULL
14213,4.4,5,5.00,4.999613,NULL
14214,4.09,4,4.00,4.148019,NULL
14215,4.19,4.5,4.50,4.760267,NULL
14216,4.67,4,4.00,4.148019,NULL
14217,4.56,3.5,3.50,3.355911,NULL
14218,3.22,3.5,3.50,3.355911,NULL
14219,3.75,3.5,3.50,3.355911,NULL
14220,3.35,4.5,4.50,4.760267,NULL
14221,3.57,4,4.00,4.148019,NULL
14222,4.67,2.5,2.50,1.685483,NULL
14223,4.08,5,5.00,4.999613,NULL
14224,4.38,4,4.00,4.148019,NULL
14225,4.2,4,4.00,4.148019,NULL
14226,3.81,4.5,4.50,4.760267,NULL
14227,3.6,4,4.00,4.148019,NULL
14228,4.25,4,4.00,4.148019,NULL
14229,3.67,3,3.00,2.367459,NULL
14230,3.74,4.5,4.50,4.760267,NULL
14231,4.16,3.5,3.50,3.355911,NULL
14232,2.89,3,3.00,2.367459,NULL
14233,3.56,4,4.00,4.148019,NULL
14234,3.78,4,4.00,4.148019,NULL
14235,3.28,4,4.00,4.148019,NULL
14236,3.93,3.5,3.50,3.355911,NULL
14237,3.69,4.5,4.50,4.760267,NULL
14238,4.35,2.5,2.50,1.685483,NULL
14239,3.35,4,4.00,4.148019,NULL
14240,3.84,4,4.00,4.148019,NULL
14241,4.06,4,4.00,4.148019,NULL
14242,3.64,4,4.00,4.148019,NULL
14243,4.67,3.5,3.50,3.355911,NULL
14244,2.63,4.5,4.50,4.760267,NULL
14245,3.19,4.5,4.50,4.760267,NULL
14246,4.7,2.5,2.50,1.685483,NULL
14247,4.35,3.5,3.50,3.355911,NULL
14248,4.56,4,4.00,4.148019,NULL
14249,3.4,4,4.00,4.148019,NULL
14250,3.62,4.5,4.50,4.760267,NULL
14251,3.8,3.5,3.50,3.355911,NULL
14252,4.43,4,4.00,4.148019,NULL
14253,3.79,3.5,3.50,3.355911,NULL
14254,3.84,4,4.00,4.148019,NULL
14255,4.11,4.5,4.50,4.760267,NULL
14256,4.89,4,4.00,4.148019,NULL
14257,2.89,4,4.00,4.148019,NULL
14258,3.13,3.5,3.50,3.355911,NULL
14259,3.87,2.5,2.50,1.685483,NULL
14260,3.6,4,4.00,4.148019,NULL
14261,3.65,3.5,3.50,3.355911,NULL
14262,4.2,4.5,4.50,4.760267,NULL
14263,3.34,4.5,4.50,4.760267,NULL
14264,4.2,4.5,4.50,4.760267,NULL
14265,3.79,3,3.00,2.367459,NULL
14266,4.14,4,4.00,4.148019,NULL
14267,5,5,5.00,4.999613,NULL
14268,2.69,4,4.00,4.148019,NULL
14269,3.57,3.5,3.50,3.355911,NULL
14270,4.31,4,4.00,4.148019,NULL
14271,4.01,4,4.00,4.148019,NULL
14272,3.6,4,4.00,4.148019,NULL
14273,5,4.5,4.50,4.760267,NULL
14274,4.3,3,3.00,2.367459,NULL
14275,4.16,4.5,4.50,4.760267,NULL
14276,3.75,4.5,4.50,4.760267,NULL
14277,4.9,4.5,4.50,4.760267,NULL
14278,3.43,4.5,4.50,4.760267,NULL
14279,3.97,3.5,3.50,3.355911,NULL
14280,4,4.5,4.50,4.760267,NULL
14281,4.13,4,4.00,4.148019,NULL
14282,4.33,4,4.00,4.148019,NULL
14283,4.5,4,4.00,4.148019,NULL
14284,4.19,3.5,3.50,3.355911,NULL
14285,4.11,2.5,2.50,1.685483,NULL
14286,4.37,4,4.00,4.148019,NULL
14287,4.03,4,4.00,4.148019,NULL
14288,3.27,4,4.00,4.148019,NULL
14289,4.49,4,4.00,4.148019,NULL
14290,3.62,4,4.00,4.148019,NULL
14291,3.86,3.5,3.50,3.355911,NULL
14292,3.07,4,4.00,4.148019,NULL
14293,3.97,3.5,3.50,3.355911,NULL
14294,4,4.5,4.50,4.760267,NULL
14295,3.83,4,4.00,4.148019,NULL
14296,3.7,2.5,2.50,1.685483,NULL
14297,3.67,4,4.00,4.148019,NULL
14298,3.64,2.5,2.50,1.685483,NULL
14299,3.86,3.5,3.50,3.355911,NULL
14300,3.55,4.5,4.50,4.760267,NULL
14301,3.89,4,4.00,4.148019,NULL
14302,4.22,3.5,3.50,3.355911,NULL
14303,3.79,4.5,4.50,4.760267,NULL
14304,5,4,4.00,4.148019,NULL
14305,4.29,4.5,4.50,4.760267,NULL
14306,4.38,4,4.00,4.148019,NULL
14307,3.48,4,4.00,4.148019,NULL
14308,3.75,2.5,2.50,1.685483,NULL
14309,3.84,4,4.00,4.148019,NULL
14310,3.47,4.5,4.50,4.760267,NULL
14311,3.75,4,4.00,4.148019,NULL
14312,3.5,4,4.00,4.148019,NULL
14313,3.85,3.5,3.50,3.355911,NULL
14314,3.59,3.5,3.50,3.355911,NULL
14315,3.88,4,4.00,4.148019,NULL
14316,3.55,4.5,4.50,4.760267,NULL
14317,3.98,4.5,4.50,4.760267,NULL
14318,4.79,4,4.00,4.148019,NULL
14319,3.92,4.5,4.50,4.760267,NULL
14320,3.93,4,4.00,4.148019,NULL
14321,3.68,4,4.00,4.148019,NULL
14322,4.58,5,5.00,4.999613,NULL
14323,4.2,3.5,3.50,3.355911,NULL
14324,4.15,4,4.00,4.148019,NULL
14325,4,2,2.00,1.396213,NULL
14326,3.8,4.5,4.50,4.760267,NULL
